"Quarter","HB","HBQF","HBName","HBNameQF","ADPName","ADPNameQF","ServiceType","ServiceTypeQF","SubstanceType","SubstanceTypeQF","Measure","Waited_1_week_or_less","Waited_more_than_1_week_but_within_2_weeks","Waited_more_than_2_week_but_within_3_weeks","Waited_more_than_3_week_but_within_4_weeks","Waited_more_than_4_week_but_within_8_weeks","Waited_more_than_8_week_but_within_12_weeks","Waited_more_than_12_week_but_within_26_weeks","Waited_more_than_26_week_but_within_52_weeks","Waited_more_than_52_week","LDP_standard_waited_3_weeks_or_less","LDP_standard_waited_more_than_3_weeks","Median_length_of_wait_days"
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Percentage",77.778,11.111,11.111,0,0,0,0,0,0,100,0,2
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Percentage",33.333,14.286,33.333,9.524,9.524,0,0,0,0,80.952,19.048,15
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Percentage",50,10,40,0,0,0,0,0,0,100,0,10
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Percentage",14.286,32.143,53.571,0,0,0,0,0,0,100,0,15
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Percentage",19.231,53.846,26.923,0,0,0,0,0,0,100,0,12.5
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Percentage",90.909,0,9.091,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Co-dependency","","Percentage",38.095,38.095,19.048,0,0,0,4.762,0,0,95.238,4.762,12
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Co-dependency","","Percentage",87.5,12.5,0,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Percentage",38.75,13.75,17.5,11.25,17.5,1.25,0,0,0,70,30,14
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Percentage",70.37,22.222,7.407,0,0,0,0,0,0,100,0,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Percentage",50,32.5,11.25,3.75,2.5,0,0,0,0,93.75,6.25,7.5
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Percentage",51.515,27.273,21.212,0,0,0,0,0,0,100,0,6
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Percentage",50,19.048,30.952,0,0,0,0,0,0,100,0,7.5
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Percentage",70.27,10.811,13.514,5.405,0,0,0,0,0,94.595,5.405,3
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Percentage",45.714,38.571,14.286,1.429,0,0,0,0,0,98.571,1.429,9
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Community-based service","","Drug","","Percentage",54.762,21.429,23.81,0,0,0,0,0,0,100,0,5
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Falkirk ADP","","Prison-based service","","Drug","","Percentage",91.667,4.167,4.167,0,0,0,0,0,0,100,0,1
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Percentage",31.034,41.379,17.241,10.345,0,0,0,0,0,89.655,10.345,11
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Percentage",50,25,25,0,0,0,0,0,0,100,0,6.5
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Percentage",51.562,42.188,3.125,3.125,0,0,0,0,0,96.875,3.125,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Percentage",46.97,43.939,9.091,0,0,0,0,0,0,100,0,9.5
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Percentage",49.315,36.986,9.589,4.11,0,0,0,0,0,95.89,4.11,8
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0.5
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Alcohol","","Percentage",47.458,40.678,10.169,1.695,0,0,0,0,0,98.305,1.695,9
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,5
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Percentage",42.241,37.931,13.793,6.034,0,0,0,0,0,93.966,6.034,8.5
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Percentage",60,20,10,10,0,0,0,0,0,90,10,4
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Percentage",57.143,36.607,4.464,1.786,0,0,0,0,0,98.214,1.786,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Percentage",91.304,0,8.696,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Percentage",47.154,43.902,8.943,0,0,0,0,0,0,100,0,8
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Percentage",52.239,34.328,9.701,2.239,1.493,0,0,0,0,96.269,3.731,7
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","All","d","Percentage",50.909,38.182,10,0.909,0,0,0,0,0,99.091,0.909,7
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","All","d","Percentage",90.909,4.545,4.545,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Percentage",54.545,27.273,18.182,0,0,0,0,0,0,100,0,7
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Percentage",0,0,100,0,0,0,0,0,0,100,0,15
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Percentage",55.556,38.889,5.556,0,0,0,0,0,0,100,0,7
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Percentage",22.222,77.778,0,0,0,0,0,0,0,100,0,13
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Percentage",66.667,26.667,6.667,0,0,0,0,0,0,100,0,6
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Co-dependency","","Percentage",33.333,58.333,8.333,0,0,0,0,0,0,100,0,12
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Co-dependency","","Percentage",90,10,0,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Percentage",53.191,36.17,8.511,2.128,0,0,0,0,0,97.872,2.128,7
"Q4 2023/2024","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Percentage",66.667,20,0,13.333,0,0,0,0,0,86.667,13.333,2
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Percentage",70,23.333,6.667,0,0,0,0,0,0,100,0,2.5
"Q1 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Percentage",83.333,0,16.667,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Percentage",52.083,37.5,10.417,0,0,0,0,0,0,100,0,7
"Q2 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Percentage",52.174,32.609,10.87,0,4.348,0,0,0,0,95.652,4.348,7
"Q3 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,2
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Community-based service","","Drug","","Percentage",61.538,28.205,10.256,0,0,0,0,0,0,100,0,7
"Q4 2024/2025","S08000019","","NHS Forth Valley","","Stirling ADP","","Prison-based service","","Drug","","Percentage",90.909,0,9.091,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Percentage",45.783,31.325,20.482,2.41,0,0,0,0,0,97.59,2.41,8
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Percentage",40.964,28.916,22.892,3.614,3.614,0,0,0,0,92.771,7.229,10
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Percentage",30,25.556,25.556,12.222,6.667,0,0,0,0,81.111,18.889,13.5
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Percentage",42.667,22.667,24,9.333,1.333,0,0,0,0,89.333,10.667,9
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Alcohol","","Percentage",29.487,29.487,32.051,6.41,1.282,1.282,0,0,0,91.026,8.974,13
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Percentage",62.814,24.623,11.055,1.508,0,0,0,0,0,98.492,1.508,7
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Percentage",59.898,22.843,13.198,2.03,2.03,0,0,0,0,95.939,4.061,6
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Percentage",49,27.5,15,5.5,3,0,0,0,0,91.5,8.5,8
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Percentage",53.254,27.219,13.609,5.325,0.592,0,0,0,0,94.083,5.917,7
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","All","d","Percentage",55.556,23.81,16.402,3.175,0.529,0.529,0,0,0,95.767,4.233,7
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Co-dependency","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Co-dependency","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Co-dependency","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Co-dependency","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Drug","","Percentage",75,19.828,4.31,0.862,0,0,0,0,0,99.138,0.862,4
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Drug","","Percentage",73.684,18.421,6.14,0.877,0.877,0,0,0,0,98.246,1.754,3
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Drug","","Percentage",64.545,29.091,6.364,0,0,0,0,0,0,100,0,4
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Drug","","Percentage",61.702,30.851,5.319,2.128,0,0,0,0,0,97.872,2.128,3.5
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeen City ADP","","Community-based service","","Drug","","Percentage",73.636,20,5.455,0.909,0,0,0,0,0,99.091,0.909,1
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Alcohol","","Percentage",56.79,21.605,12.963,5.556,2.469,0.617,0,0,0,91.358,8.642,6
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0.5
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Alcohol","","Percentage",63.975,22.981,9.317,2.484,1.242,0,0,0,0,96.273,3.727,5
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Alcohol","","Percentage",74.699,16.867,6.627,1.205,0.602,0,0,0,0,98.193,1.807,4
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Alcohol","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Alcohol","","Percentage",71.512,20.349,5.814,2.326,0,0,0,0,0,97.674,2.326,4
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Alcohol","","Percentage",100,0,0,0,0,0,0,0,0,100,0,5
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Alcohol","","Percentage",61.765,22.941,11.765,1.765,1.765,0,0,0,0,96.471,3.529,6
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Alcohol","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","All","d","Percentage",64.706,19.195,10.217,3.406,2.167,0.31,0,0,0,94.118,5.882,5
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","All","d","Percentage",72.611,18.153,5.732,2.548,0.955,0,0,0,0,96.497,3.503,3
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","All","d","Percentage",94.595,0,0,2.703,0,0,2.703,0,0,94.595,5.405,0
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","All","d","Percentage",77.089,14.825,5.391,1.617,0.809,0.27,0,0,0,97.305,2.695,3
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","All","d","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","All","d","Percentage",74.928,17.291,5.187,2.305,0.288,0,0,0,0,97.406,2.594,3
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","All","d","Percentage",62.5,12.5,0,0,25,0,0,0,0,75,25,4.5
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","All","d","Percentage",68.588,17.579,9.222,1.729,2.882,0,0,0,0,95.389,4.611,5
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","All","d","Percentage",75,25,0,0,0,0,0,0,0,100,0,4
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Co-dependency","","Percentage",71.429,17.857,7.143,0,3.571,0,0,0,0,96.429,3.571,5
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Co-dependency","","Percentage",80.645,9.677,3.226,6.452,0,0,0,0,0,93.548,6.452,3
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Co-dependency","","Percentage",95.238,0,0,4.762,0,0,0,0,0,95.238,4.762,0
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Co-dependency","","Percentage",80.769,7.692,7.692,3.846,0,0,0,0,0,96.154,3.846,3
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Co-dependency","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Co-dependency","","Percentage",86.486,10.811,0,0,2.703,0,0,0,0,97.297,2.703,1
"Q3 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Co-dependency","","Percentage",0,50,0,0,50,0,0,0,0,50,50,21
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Co-dependency","","Percentage",64.865,16.216,8.108,2.703,8.108,0,0,0,0,89.189,10.811,6
"Q4 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Co-dependency","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Drug","","Percentage",72.932,16.541,7.519,1.504,1.504,0,0,0,0,96.992,3.008,2
"Q4 2023/2024","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Drug","","Percentage",100,0,0,0,0,0,0,0,0,100,0,0
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Drug","","Percentage",81.967,13.934,1.639,1.639,0.82,0,0,0,0,97.541,2.459,1
"Q1 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Drug","","Percentage",90.909,0,0,0,0,0,9.091,0,0,90.909,9.091,0
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Community-based service","","Drug","","Percentage",78.771,13.966,3.911,1.676,1.117,0.559,0,0,0,96.648,3.352,3
"Q2 2024/2025","S08000020","","NHS Grampian","","Aberdeenshire ADP","","Prison-based service","","Drug","","Percentage",0,0,0,0,0,0,0,0,0,0,0,0
